,topic,argument,key_point,stance,label
15869,We should fight urbanization,urbanization hurts the environment & takes away from nature,Urbanization causes crime,1,0
15870,We should fight urbanization,urbanization hurts the environment & takes away from nature,Urbanization harms the environment,1,1
15871,We should fight urbanization,urbanization hurts the environment & takes away from nature,Urbanization is causing a strain on the cities' resources,1,0
15872,We should fight urbanization,urbanization id needed to allow business to flourish and communities to succeed.,Urbanization benefits the economy,-1,1
15873,We should fight urbanization,urbanization increases pollution and congestion in cities.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15874,We should fight urbanization,urbanization increases pollution and congestion in cities.,Urbanization causes crime,1,0
15875,We should fight urbanization,urbanization increases pollution and congestion in cities.,Urbanization harms the environment,1,1
15876,We should fight urbanization,urbanization increases pollution and congestion in cities.,Urbanization is causing a strain on the cities' resources,1,0
15877,We should fight urbanization,urbanization increases the growth of pollution and crime,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
15878,We should fight urbanization,urbanization increases the growth of pollution and crime,Urbanization causes crime,1,1
15879,We should fight urbanization,urbanization increases the growth of pollution and crime,Urbanization harms the environment,1,1
15880,We should fight urbanization,urbanization increases the growth of pollution and crime,Urbanization is causing a strain on the cities' resources,1,0
15881,We should fight urbanization,"urbanization is a fact of life, everybody should have a roof over their head we should therefore support all urbanization initiatives.",Urbanization benefits the economy,-1,0
15882,We should fight urbanization,"urbanization is a fact of life, everybody should have a roof over their head we should therefore support all urbanization initiatives.",Urbanization benefits the environment,-1,0
15883,We should fight urbanization,urbanization is a good thing because there is more jobs available,Cities offer more opportunities,-1,1
