,Unnamed: 0,topic,argument,key_point,stance,label
2527,13553,We should close Guantanamo Bay detention camp,it keeps all the dangerous criminals away from the society,Closing the Guantanamo bay detention camp would harm national security,-1,1
7176,20317,We should legalize sex selection,we should not legalize sex selection because it might cause an unbalanced society.,Sex selection is against tradition,-1,0
9170,14521,We should end affirmative action,We should end affirmative action because it privileges certain disempowered groups over others.,Affirmative action reduces quality,1,0
15751,6780,We should abolish intellectual property rights,we shoudn't abolish intellectual property rights because a person should have the rights to change and make plans on something that they own without worrying about someone else stepping in.,Intellectual property rights incentivize investment in developing new products,-1,0
7378,14727,We should end mandatory retirement,making people retire opens up positions for young people rather than leaving them at the bottom rung of careers forever.,mandatory retirement age benefits those that are about to be retired,-1,0
12630,15723,We should fight urbanization,urbanization can increase over crowding which in turn can lead to a rise in crime.,Restrictions on migration would benefit people in the rural areas economically/socially,1,0
10486,7349,We should abolish the right to keep and bear arms,the right to bear arms is probably the leading cause of the increase in gun deaths in recent years.,Guns can fall into the wrong hands,1,0
2343,13369,We should close Guantanamo Bay detention camp,guantanamo bay shouldnt be closed as it is detaining terrorists that many countries wont accept,Closing the Guantanamo bay detention camp would harm national security,-1,1
7288,14637,We should end mandatory retirement,By freeing up space across professional hierarchies mandatory retirement provides more opportunities for career growth and upward mobility for younger people.,A mandatory retirement age creates opportunities for other workers,-1,1
12162,18044,We should legalize cannabis,"The increased tax revenue gained from legalizing marijuana can be used to fund public projects, fix roads, improve schools, etc.",Cannabis is financially beneficial,1,1
14792,664,Assisted suicide should be a criminal offence,if we make it a criminal offence then it may discourage people from committing suicide due to the repercussions that their families may face.,People do not have the right to self-harm/harm others,1,0
5332,21042,We should prohibit women in combat,we should not prohibit women in combat because they have the same rights as men,Women can create unique skills/strategies,-1,0
12516,15609,We should fight urbanization,quick urbanization usually happens in unscrupulous ways with worker abuse and immense pollution.,Urbanization is causing a strain on the cities' resources,1,0
