,Unnamed: 0,topic,argument,key_point,stance,label
2748,13774,We should close Guantanamo Bay detention camp,we have obtained valuable information from these prisoners. this information protects our citizens,Closing the Guantanamo bay detention camp would harm national security,-1,0
8855,14206,We should end affirmative action,"affirmative action results in unfair discrimination for other groups, many more people are now losing out because there are supposedly in a majority group which excludes them from many opportunities.",Affirmative action is ineffective,1,0
11644,17526,We should legalize cannabis,cannabis should be legalized because it's just a plant and making a plant illegal is just weird.,Alcohol and tobacco are more harmful drugs yet remain legal,1,0
14038,23288,We should subsidize space exploration,"we should subsidize more space exploration because it is our future. we can use this exploration to learn about our solar system, galaxy, and increase our innovation.",Space exploration is financially beneficial,1,0
16968,3113,The vow of celibacy should be abandoned,vows of celibacy are a way of expressing devotion and channelling ones thoughts away from desire into worship.,Removing celibacy could lead to sexually reckless acts,-1,0
12022,17904,We should legalize cannabis,many people misuse drugs and until we know that there are no harmful side effects it is better to prevent it's use,Legal cannabis will boost the black-market/criminal activity,-1,0
12232,18114,We should legalize cannabis,we cannot legalize drugs like cannabis because we will destroy our society by legalizing drug addiction,Cannabis increases lack-of-judgement/accidents,-1,0
1328,5509,We should abolish capital punishment,capital punishment is wrong because it's like committing murder.,The death penalty is ineffective in deterring crimes,1,0
1213,5394,We should abolish capital punishment,capital punishment is good at keeping dangerous criminals off of the streets.,The death penalty is acceptable in cases of severe crimes,-1,0
6612,19753,We should legalize sex selection,sex selection goes against the morals of many christian beliefs and should not be allowed. we should not be playing god.,Sex selection will create abortions/infanticide,-1,0
410,10547,We should ban human cloning,human cloning is unethical and not how we were created,Cloning is unethical/anti-religious,1,1
6759,19900,We should legalize sex selection,sex selection should be a constitutional right of a parent,Sex selection makes the family more happy/complete,1,0
